task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
338	be/df647c	621424	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:17;MEM_PER_THREAD:17GB)	COMPLETED	0	2022-02-19 04:56:18.763	1h 26m 10s	36m 25s	641.0%	290.8 GB	309.2 GB	133.5 GB	115.2 GB
341	c7/00852b	621425	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:17;MEM_PER_THREAD:19GB)	COMPLETED	0	2022-02-19 04:56:18.792	1h 26m 20s	31m 12s	763.1%	333.4 GB	343.7 GB	139.9 GB	121.6 GB
387	b1/4eff3d	621474	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:7;MEM_PER_THREAD:30GB)	COMPLETED	0	2022-02-19 05:21:18.843	1h 2m 15s	36m 58s	623.1%	205.3 GB	219 GB	145.1 GB	127.9 GB
375	a7/7e9389	621461	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:4;MEM_PER_THREAD:33GB)	COMPLETED	0	2022-02-19 05:16:43.865	1h 7m 50s	1h 6m 52s	326.5%	113.1 GB	119.9 GB	132 GB	114.7 GB
342	79/2b3d05	621426	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:17;MEM_PER_THREAD:19GB)	COMPLETED	0	2022-02-19 04:56:28.735	1h 30m 45s	29m 35s	756.4%	339.1 GB	345.2 GB	133.3 GB	116.1 GB
372	6d/2d884e	621460	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:4;MEM_PER_THREAD:30GB)	COMPLETED	0	2022-02-19 05:16:43.831	1h 10m 30s	1h 10m 3s	324.9%	102.8 GB	110.2 GB	145.1 GB	127.9 GB
367	e2/e7366a	621452	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:4;MEM_PER_THREAD:27GB)	COMPLETED	0	2022-02-19 05:11:43.825	1h 15m 50s	1h 15m 28s	326.7%	94.4 GB	101.6 GB	166.3 GB	163.9 GB
368	70/0b2ad4	621453	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:4;MEM_PER_THREAD:27GB)	COMPLETED	0	2022-02-19 05:11:58.815	1h 16m 10s	1h 16m 4s	312.0%	92.4 GB	94.6 GB	144 GB	125.7 GB
378	3a/05afbb	621464	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:4;MEM_PER_THREAD:36GB)	COMPLETED	0	2022-02-19 05:17:38.824	1h 10m 30s	1h 6m 53s	332.8%	123.4 GB	129.5 GB	137.4 GB	120.1 GB
346	69/b933bd	621431	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:17;MEM_PER_THREAD:23GB)	COMPLETED	0	2022-02-19 04:58:28.737	1h 32m 35s	14m 45s	1341.8%	359.6 GB	437.2 GB	89.4 GB	87.1 GB
370	f0/907513	621457	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:4;MEM_PER_THREAD:30GB)	COMPLETED	0	2022-02-19 05:13:58.838	1h 17m 5s	1h 16m 25s	330.9%	104.9 GB	111.2 GB	174.9 GB	172.5 GB
371	d0/b562dc	621458	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:4;MEM_PER_THREAD:30GB)	COMPLETED	0	2022-02-19 05:14:43.843	1h 18m	1h 16m 2s	319.8%	102.7 GB	110.2 GB	151.3 GB	133 GB
388	60/bbf7dc	621475	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:7;MEM_PER_THREAD:33GB)	COMPLETED	0	2022-02-19 05:22:13.844	1h 11m 35s	36m 47s	648.8%	230.6 GB	240.5 GB	152 GB	149.7 GB
374	5f/9395cb	621462	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:4;MEM_PER_THREAD:33GB)	COMPLETED	0	2022-02-19 05:17:08.849	1h 17m 20s	1h 16m 15s	302.2%	113 GB	119.9 GB	138.4 GB	120.1 GB
340	cb/eefd5d	621427	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:17;MEM_PER_THREAD:19GB)	COMPLETED	0	2022-02-19 04:56:43.740	1h 37m 50s	35m 31s	753.5%	340.4 GB	371.2 GB	185.8 GB	183.5 GB
376	0c/076b81	621463	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:4;MEM_PER_THREAD:36GB)	COMPLETED	0	2022-02-19 05:17:13.823	1h 17m 55s	1h 14m 27s	326.5%	125.8 GB	130.7 GB	157.7 GB	155.4 GB
373	10/e12730	621459	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:4;MEM_PER_THREAD:33GB)	COMPLETED	0	2022-02-19 05:16:13.825	1h 19m 25s	1h 18m 59s	330.0%	115.4 GB	121 GB	183.5 GB	181.2 GB
389	08/369f61	621476	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:7;MEM_PER_THREAD:33GB)	COMPLETED	0	2022-02-19 05:22:18.900	1h 14m 15s	34m 25s	623.0%	225.2 GB	237.4 GB	118.6 GB	100.3 GB
344	e2/e0b847	621429	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:17;MEM_PER_THREAD:21GB)	COMPLETED	0	2022-02-19 04:57:38.781	1h 42m 5s	32m 33s	748.4%	373.5 GB	380 GB	146.4 GB	128.1 GB
377	7f/fe7ced	621465	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:4;MEM_PER_THREAD:36GB)	COMPLETED	0	2022-02-19 05:17:53.825	1h 22m 20s	1h 14m 27s	316.4%	123.3 GB	129.4 GB	144 GB	125.7 GB
380	ef/d672ca	621466	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:4;MEM_PER_THREAD:39GB)	COMPLETED	0	2022-02-19 05:18:03.837	1h 22m 30s	1h 12m 44s	331.0%	133.5 GB	139.1 GB	149.5 GB	131.2 GB
345	6c/fe8a3e	621430	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:17;MEM_PER_THREAD:21GB)	COMPLETED	0	2022-02-19 04:57:43.739	1h 44m 15s	32m 34s	707.5%	374.8 GB	378.6 GB	139.8 GB	122.5 GB
390	8a/aead75	621477	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:7;MEM_PER_THREAD:33GB)	COMPLETED	0	2022-02-19 05:22:33.844	1h 19m 55s	32m 41s	614.0%	223.9 GB	238.3 GB	112.5 GB	95.3 GB
397	ea/7d1a27	621484	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:10;MEM_PER_THREAD:27GB)	COMPLETED	0	2022-02-19 05:24:28.853	1h 20m 30s	32m 42s	765.1%	281.8 GB	289.7 GB	166.3 GB	163.9 GB
398	2f/d341eb	621485	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:10;MEM_PER_THREAD:27GB)	COMPLETED	0	2022-02-19 05:24:38.854	1h 21m 55s	30m 41s	729.8%	273.4 GB	284.9 GB	127.7 GB	109.4 GB
393	6f/058c2e	621479	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:7;MEM_PER_THREAD:36GB)	COMPLETED	0	2022-02-19 05:23:38.868	1h 25m 15s	33m 3s	620.5%	246.7 GB	257.6 GB	116 GB	98.8 GB
381	a3/756002	621467	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:4;MEM_PER_THREAD:39GB)	COMPLETED	0	2022-02-19 05:19:08.852	1h 30m 5s	1h 13m 52s	308.2%	133.6 GB	139.2 GB	142.8 GB	125.6 GB
392	c0/ab9433	621478	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:7;MEM_PER_THREAD:36GB)	COMPLETED	0	2022-02-19 05:23:18.847	1h 27m 30s	39m 32s	561.3%	243 GB	254.1 GB	122.2 GB	103.9 GB
348	59/789a5b	621435	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:17;MEM_PER_THREAD:23GB)	COMPLETED	0	2022-02-19 05:00:23.911	1h 53m 50s	35m 24s	670.5%	411.5 GB	438.9 GB	147.1 GB	129.9 GB
347	ea/e2b3c6	621432	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:17;MEM_PER_THREAD:23GB)	COMPLETED	0	2022-02-19 04:58:33.735	1h 56m 55s	37m 35s	672.4%	395.6 GB	435.7 GB	153 GB	134.7 GB
400	a3/745a01	621486	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:10;MEM_PER_THREAD:30GB)	COMPLETED	0	2022-02-19 05:25:38.853	1h 32m 15s	35m 23s	733.2%	312.6 GB	318.9 GB	174.9 GB	172.5 GB
395	b8/965b8c	621482	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:7;MEM_PER_THREAD:39GB)	COMPLETED	0	2022-02-19 05:24:13.846	1h 34m 15s	35m 48s	621.2%	267 GB	276.7 GB	125.9 GB	107.6 GB
391	0f/00b1f5	621480	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:7;MEM_PER_THREAD:36GB)	COMPLETED	0	2022-02-19 05:23:38.909	1h 35m 50s	40m 41s	607.5%	241.4 GB	257 GB	157.7 GB	155.4 GB
399	cb/ca4b3c	621488	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:10;MEM_PER_THREAD:27GB)	COMPLETED	0	2022-02-19 05:27:23.865	1h 32m 40s	28m 58s	727.1%	271.8 GB	283.1 GB	121.3 GB	104.1 GB
394	8d/2cb80c	621481	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:7;MEM_PER_THREAD:39GB)	COMPLETED	0	2022-02-19 05:24:08.848	1h 36m	40m 15s	616.5%	261.2 GB	276.2 GB	163.4 GB	161.1 GB
396	e7/153642	621483	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:7;MEM_PER_THREAD:39GB)	COMPLETED	0	2022-02-19 05:24:23.883	1h 35m 50s	33m	628.0%	267.2 GB	276.9 GB	119.6 GB	102.4 GB
401	af/c8be42	621487	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:10;MEM_PER_THREAD:30GB)	COMPLETED	0	2022-02-19 05:26:14.086	1h 35m 25s	33m 27s	684.4%	297.2 GB	311.4 GB	133.1 GB	114.8 GB
409	f4/42713f	621495	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:10;MEM_PER_THREAD:39GB)	COMPLETED	0	2022-02-19 05:32:13.890	1h 32m 25s	22m 5s	880.9%	365.8 GB	424.7 GB	89.4 GB	87.1 GB
406	15/abed2d	621493	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:10;MEM_PER_THREAD:36GB)	COMPLETED	0	2022-02-19 05:30:03.966	1h 36m 25s	25m 55s	748.8%	346 GB	394.8 GB	89.4 GB	87.1 GB
402	1e/48b68c	621490	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:10;MEM_PER_THREAD:30GB)	COMPLETED	0	2022-02-19 05:27:28.886	1h 39m 40s	34m 9s	636.0%	295.9 GB	313.6 GB	126.6 GB	109.3 GB
379	cb/501de2	621468	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:4;MEM_PER_THREAD:39GB)	COMPLETED	0	2022-02-19 05:19:48.846	1h 49m 50s	1h 17m 24s	321.7%	136.3 GB	140.4 GB	163.4 GB	161.1 GB
403	99/bf95ac	621489	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:10;MEM_PER_THREAD:33GB)	COMPLETED	0	2022-02-19 05:27:28.860	1h 42m 30s	35m 24s	744.9%	344.5 GB	372.1 GB	183.5 GB	181.2 GB
405	57/835e5b	621491	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:10;MEM_PER_THREAD:33GB)	COMPLETED	0	2022-02-19 05:29:43.883	1h 40m 30s	35m 2s	632.5%	322.9 GB	340 GB	132 GB	114.7 GB
404	7b/452ea3	621492	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:10;MEM_PER_THREAD:33GB)	COMPLETED	0	2022-02-19 05:30:03.920	1h 43m 35s	33m 54s	694.7%	336.6 GB	342.2 GB	138.4 GB	120.1 GB
407	e3/dc8649	621494	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:10;MEM_PER_THREAD:36GB)	COMPLETED	0	2022-02-19 05:31:43.883	1h 42m 45s	32m 31s	702.0%	364.6 GB	371.1 GB	137.4 GB	120.1 GB
408	79/dffd69	621496	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:10;MEM_PER_THREAD:36GB)	COMPLETED	0	2022-02-19 05:32:28.904	1h 53m 10s	34m 45s	686.8%	351.2 GB	371 GB	144 GB	125.7 GB
411	b0/3260f0	621497	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:10;MEM_PER_THREAD:39GB)	COMPLETED	0	2022-02-19 05:33:13.941	1h 55m 35s	34m 34s	669.7%	392.4 GB	421 GB	142.8 GB	125.6 GB
410	34/ce5a27	621502	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:10;MEM_PER_THREAD:39GB)	COMPLETED	0	2022-02-19 05:35:43.886	1h 55m 1s	35m 16s	689.9%	394.3 GB	423.6 GB	149.5 GB	131.2 GB
461	c5/9d3949	621548	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:4;MEM_PER_THREAD:70GB)	COMPLETED	0	2022-02-19 06:33:49.121	1h 31m 10s	1h 22s	330.9%	239.8 GB	250.8 GB	114.9 GB	97.6 GB
459	f3/a9b6e9	621545	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:4;MEM_PER_THREAD:60GB)	COMPLETED	0	2022-02-19 06:31:04.126	1h 36m 40s	1h 7m 29s	335.2%	205.6 GB	218.6 GB	145.1 GB	127.9 GB
458	46/cadbcb	621546	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:4;MEM_PER_THREAD:60GB)	COMPLETED	0	2022-02-19 06:31:04.139	1h 41m 50s	1h 11m 28s	324.7%	206 GB	217 GB	146.3 GB	144 GB
457	39/5c0e40	621544	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:4;MEM_PER_THREAD:60GB)	COMPLETED	0	2022-02-19 06:28:09.080	1h 45m 1s	1h 13m 12s	333.2%	205.4 GB	218.5 GB	151.3 GB	133 GB
462	a8/7e38fd	621549	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:4;MEM_PER_THREAD:70GB)	COMPLETED	0	2022-02-19 06:34:29.153	1h 39m 15s	1h 7m 14s	316.8%	233 GB	245.7 GB	121 GB	102.7 GB
466	7f/90acb8	621553	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:4;MEM_PER_THREAD:80GB)	COMPLETED	0	2022-02-19 06:36:34.172	1h 39m 30s	1h 1m 29s	333.2%	274.1 GB	282.9 GB	120.7 GB	103.5 GB
460	60/58271f	621547	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:4;MEM_PER_THREAD:70GB)	COMPLETED	0	2022-02-19 06:32:44.117	1h 44m 5s	1h 15m 10s	320.7%	236 GB	247.3 GB	155.8 GB	153.5 GB
464	f2/575d4e	621551	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:4;MEM_PER_THREAD:80GB)	COMPLETED	0	2022-02-19 06:35:09.137	1h 43m 20s	1h 8m 13s	326.5%	273.9 GB	282.9 GB	127.1 GB	108.8 GB
463	5f/aebded	621550	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:4;MEM_PER_THREAD:80GB)	COMPLETED	0	2022-02-19 06:34:34.136	1h 49m 50s	1h 14m 22s	330.6%	279.5 GB	285.6 GB	165.3 GB	163 GB
443	2c/c41d6d	621529	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:3;MEM_PER_THREAD:60GB)	COMPLETED	0	2022-02-19 06:15:44.050	2h 11m 46s	1h 48m 25s	223.4%	137 GB	142.2 GB	151.3 GB	133 GB
444	fb/bd3d80	621532	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:3;MEM_PER_THREAD:60GB)	COMPLETED	0	2022-02-19 06:17:44.030	2h 9m 46s	1h 40m 48s	225.9%	137.1 GB	142.2 GB	145.1 GB	127.9 GB
442	06/111be6	621528	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:3;MEM_PER_THREAD:60GB)	COMPLETED	0	2022-02-19 06:15:19.027	2h 13m 16s	1h 51m 32s	220.2%	139.8 GB	143.6 GB	165.3 GB	163 GB
456	2c/bdd2a2	621542	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:3;MEM_PER_THREAD:100GB)	COMPLETED	0	2022-02-19 06:27:34.110	2h 2m 26s	1h 29m 51s	220.9%	228.4 GB	239.9 GB	112.9 GB	95.6 GB
465	e2/d037b3	621552	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:4;MEM_PER_THREAD:90GB)	COMPLETED	0	2022-02-19 06:35:39.154	1h 55m 25s	1h 17m 19s	331.3%	314.4 GB	318 GB	174.8 GB	172.5 GB
450	9a/46bb38	621537	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:3;MEM_PER_THREAD:80GB)	COMPLETED	0	2022-02-19 06:22:39.050	2h 8m 36s	1h 36m 57s	225.9%	182.7 GB	185.1 GB	136.6 GB	119.3 GB
446	61/83986b	621534	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:3;MEM_PER_THREAD:70GB)	COMPLETED	0	2022-02-19 06:18:49.022	2h 12m 36s	1h 42m 12s	213.5%	159.9 GB	163.6 GB	128.5 GB	111.3 GB
448	92/b5b08d	621535	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:3;MEM_PER_THREAD:80GB)	COMPLETED	0	2022-02-19 06:22:04.045	2h 9m 36s	1h 42m 27s	222.9%	182.6 GB	185.1 GB	143.2 GB	124.9 GB
468	2d/5b0f88	621555	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:4;MEM_PER_THREAD:90GB)	COMPLETED	0	2022-02-19 06:40:14.154	1h 51m 40s	1h 3m 5s	334.5%	308.4 GB	315.1 GB	126.6 GB	109.3 GB
467	1d/8075d5	621554	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:4;MEM_PER_THREAD:90GB)	COMPLETED	0	2022-02-19 06:39:44.176	1h 55m 5s	1h 9m 8s	324.6%	297.2 GB	308.5 GB	133.1 GB	114.8 GB
455	e7/c56d82	621541	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:3;MEM_PER_THREAD:100GB)	COMPLETED	0	2022-02-19 06:27:14.081	2h 8m 21s	1h 37m 6s	220.0%	228.3 GB	239.9 GB	119 GB	100.7 GB
447	83/2d7a53	621533	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:3;MEM_PER_THREAD:70GB)	COMPLETED	0	2022-02-19 06:17:49.177	2h 18m 5s	1h 49m 15s	212.1%	159.8 GB	163.6 GB	135 GB	116.7 GB
449	bd/129b4f	621536	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:3;MEM_PER_THREAD:80GB)	COMPLETED	0	2022-02-19 06:22:29.042	2h 13m 56s	1h 45m 10s	217.4%	186.4 GB	198.9 GB	140 GB	137.6 GB
452	d1/9baf86	621539	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:3;MEM_PER_THREAD:90GB)	COMPLETED	0	2022-02-19 06:24:34.073	2h 14m 21s	1h 41m 54s	224.3%	205.3 GB	218.2 GB	145.1 GB	127.8 GB
469	68/d49633	621556	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:4;MEM_PER_THREAD:100GB)	COMPLETED	0	2022-02-19 06:40:34.159	1h 58m 26s	1h 8m 12s	334.9%	342.4 GB	347 GB	139 GB	120.7 GB
445	ef/465953	621531	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:3;MEM_PER_THREAD:70GB)	COMPLETED	0	2022-02-19 06:16:49.029	2h 24m 21s	1h 55m 58s	219.5%	163.1 GB	165.6 GB	178 GB	175.7 GB
451	68/47918c	621538	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:3;MEM_PER_THREAD:90GB)	COMPLETED	0	2022-02-19 06:23:34.044	2h 19m 16s	1h 47m 23s	217.9%	209.7 GB	220.5 GB	146.3 GB	144 GB
354	f2/f49752	621438	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:1;MEM_PER_THREAD:27GB)	COMPLETED	0	2022-02-19 05:01:53.813	3h 43m 56s	3h 43m 50s	98.5%	30.9 GB	33.4 GB	142.8 GB	125.6 GB
454	dd/04df21	621540	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:3;MEM_PER_THREAD:100GB)	COMPLETED	0	2022-02-19 06:27:14.067	2h 22m 11s	1h 51m 26s	212.9%	226 GB	235.3 GB	152.6 GB	150.3 GB
357	c2/a9f097	621441	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:1;MEM_PER_THREAD:30GB)	COMPLETED	0	2022-02-19 05:03:48.789	3h 48m 36s	3h 48m 26s	98.8%	34.3 GB	36.6 GB	145.1 GB	127.9 GB
453	36/3ceb64	621543	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:3;MEM_PER_THREAD:90GB)	COMPLETED	0	2022-02-19 06:28:09.066	2h 24m 31s	1h 52m 29s	216.7%	205.4 GB	218.3 GB	151.3 GB	133 GB
362	a8/597828	621447	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:1;MEM_PER_THREAD:36GB)	COMPLETED	0	2022-02-19 05:06:08.814	3h 47m 11s	3h 46m 45s	98.8%	41.2 GB	43 GB	145.1 GB	127.9 GB
360	57/a86678	621444	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:1;MEM_PER_THREAD:33GB)	COMPLETED	0	2022-02-19 05:04:38.808	3h 53m 16s	3h 52m 51s	96.5%	37.8 GB	39.9 GB	145.8 GB	128.6 GB
366	63/f3f0c0	621451	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:1;MEM_PER_THREAD:39GB)	COMPLETED	0	2022-02-19 05:11:03.820	3h 49m 36s	3h 49m 4s	97.9%	44.6 GB	46.2 GB	142.8 GB	125.6 GB
363	cf/402aae	621449	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:1;MEM_PER_THREAD:36GB)	COMPLETED	0	2022-02-19 05:08:03.798	3h 59m 46s	3h 59m 17s	98.9%	41.2 GB	43 GB	151.3 GB	133 GB
353	b7/bb825a	621439	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:1;MEM_PER_THREAD:27GB)	COMPLETED	0	2022-02-19 05:02:13.778	4h 7m 36s	4h 7m 17s	97.2%	30.9 GB	33.4 GB	155.3 GB	137 GB
