task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
151	f0/b539c2	622064	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:5;MEM_PER_THREAD:15GB)	COMPLETED	0	2022-02-19 17:35:15.435	36m 41s	36m 22s	410.3%	16.7 GB	17.7 GB	158.3 GB	154.3 GB
142	22/0034fd	622055	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:3;MEM_PER_THREAD:25GB)	COMPLETED	0	2022-02-19 17:15:10.330	57m 26s	56m 58s	266.4%	25.9 GB	27.6 GB	158.3 GB	154.3 GB
149	26/4eeeed	622063	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:5;MEM_PER_THREAD:11GB)	COMPLETED	0	2022-02-19 17:34:05.449	38m 46s	38m 17s	401.5%	13 GB	14.2 GB	158.4 GB	154.4 GB
90	75/7e2f97	621931	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:13;MEM_PER_THREAD:23GB)	COMPLETED	0	2022-02-19 16:13:04.810	2h 47s	24m 3s	728.8%	24.2 GB	26.3 GB	189.9 GB	198.5 GB
49	b4/9616eb	621889	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:7;MEM_PER_THREAD:19GB)	COMPLETED	0	2022-02-19 16:13:03.345	2h 58s	34m 21s	496.3%	20.4 GB	22.4 GB	189.9 GB	198.5 GB
50	d4/7a0640	621890	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:7;MEM_PER_THREAD:21GB)	COMPLETED	0	2022-02-19 16:13:03.378	2h 1m 3s	33m 58s	499.1%	22.3 GB	24.1 GB	189.9 GB	198.5 GB
89	94/c4983a	621928	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:13;MEM_PER_THREAD:21GB)	COMPLETED	0	2022-02-19 16:13:04.753	2h 1m 2s	29m 38s	594.8%	22.3 GB	24.5 GB	190 GB	198.5 GB
143	51/d868e6	622056	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:3;MEM_PER_THREAD:23GB)	COMPLETED	0	2022-02-19 17:17:25.344	57m 1s	56m 45s	265.5%	24.1 GB	25.9 GB	158.3 GB	154.3 GB
77	24/b8e9ab	621919	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:11;MEM_PER_THREAD:23GB)	COMPLETED	0	2022-02-19 16:13:04.396	2h 1m 57s	25m 10s	685.1%	24.2 GB	26.1 GB	189.9 GB	198.5 GB
75	0d/1ca20b	621915	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:11;MEM_PER_THREAD:21GB)	COMPLETED	0	2022-02-19 16:13:04.231	2h 2m 42s	26m 55s	636.1%	22.3 GB	24.4 GB	190 GB	198.5 GB
64	68/ae000a	621903	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:9;MEM_PER_THREAD:23GB)	COMPLETED	0	2022-02-19 16:13:03.858	2h 4m 58s	28m 11s	610.9%	24.2 GB	26 GB	189.9 GB	198.5 GB
88	75/28c00d	621929	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:13;MEM_PER_THREAD:19GB)	COMPLETED	0	2022-02-19 16:13:04.766	2h 5m 37s	30m	584.0%	20.4 GB	22.8 GB	190 GB	198.5 GB
108	7f/6bd0a2	622021	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:17;MEM_PER_THREAD:7GB)	COMPLETED	0	2022-02-19 16:34:50.101	1h 44m 16s	34m 19s	513.9%	9.2 GB	11.6 GB	190 GB	198.5 GB
38	9d/689439	621877	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:5;MEM_PER_THREAD:23GB)	COMPLETED	0	2022-02-19 16:13:02.925	2h 7m 39s	41m 1s	410.8%	24.2 GB	25.7 GB	189.9 GB	198.5 GB
91	be/162ae2	621930	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:13;MEM_PER_THREAD:25GB)	COMPLETED	0	2022-02-19 16:13:04.786	2h 7m 47s	26m 54s	651.6%	26.1 GB	28 GB	189.9 GB	198.5 GB
111	b9/fbd116	622024	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:17;MEM_PER_THREAD:13GB)	COMPLETED	0	2022-02-19 16:38:45.192	1h 42m 26s	22m 43s	778.6%	14.7 GB	16.4 GB	190 GB	198.5 GB
152	46/570eb2	622101	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:5;MEM_PER_THREAD:17GB)	COMPLETED	0	2022-02-19 17:39:30.512	41m 46s	41m 36s	367.2%	18.5 GB	19.4 GB	158.3 GB	154.3 GB
153	c7/8bcce3	622102	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:5;MEM_PER_THREAD:19GB)	COMPLETED	0	2022-02-19 17:40:15.541	41m 11s	40m 43s	369.6%	20.4 GB	21.1 GB	158.3 GB	154.3 GB
65	2d/bf5707	621905	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:9;MEM_PER_THREAD:25GB)	COMPLETED	0	2022-02-19 16:13:03.947	2h 8m 38s	23m 47s	709.6%	26.1 GB	27.7 GB	189.9 GB	198.5 GB
63	ed/ded988	621904	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:9;MEM_PER_THREAD:21GB)	COMPLETED	0	2022-02-19 16:13:03.897	2h 9m 3s	30m 15s	565.9%	22.3 GB	24.2 GB	189.9 GB	198.5 GB
112	5d/f50edc	622025	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:17;MEM_PER_THREAD:15GB)	COMPLETED	0	2022-02-19 16:38:50.121	1h 44m 11s	21m 2s	819.3%	16.6 GB	18.2 GB	190 GB	198.5 GB
78	26/cca3ef	621917	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:11;MEM_PER_THREAD:25GB)	COMPLETED	0	2022-02-19 16:13:04.311	2h 10m 2s	23m 30s	731.5%	26.1 GB	27.9 GB	189.9 GB	198.5 GB
154	0a/cb3e3e	622103	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:5;MEM_PER_THREAD:21GB)	COMPLETED	0	2022-02-19 17:40:30.461	43m 26s	39m 9s	392.1%	22.3 GB	22.8 GB	158.3 GB	154.3 GB
76	d1/97189a	621916	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:11;MEM_PER_THREAD:19GB)	COMPLETED	0	2022-02-19 16:13:04.271	2h 11m 12s	36m 55s	470.3%	20.4 GB	22.6 GB	190 GB	198.5 GB
37	42/151989	621878	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:5;MEM_PER_THREAD:21GB)	COMPLETED	0	2022-02-19 16:13:02.961	2h 11m 19s	44m 9s	381.6%	22.3 GB	24 GB	189.9 GB	198.5 GB
51	b0/371ffe	621891	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:7;MEM_PER_THREAD:25GB)	COMPLETED	0	2022-02-19 16:13:03.400	2h 11m 23s	37m 40s	457.1%	26.1 GB	27.5 GB	189.9 GB	198.5 GB
162	60/8c310d	622111	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:7;MEM_PER_THREAD:11GB)	COMPLETED	0	2022-02-19 17:51:45.713	32m 46s	32m 39s	470.6%	13 GB	14.4 GB	158.4 GB	154.4 GB
165	2c/a97434	622114	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:7;MEM_PER_THREAD:15GB)	COMPLETED	0	2022-02-19 17:54:45.805	29m 51s	29m 42s	509.4%	16.7 GB	17.8 GB	158.3 GB	154.3 GB
109	fb/6bcd72	622022	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:17;MEM_PER_THREAD:9GB)	COMPLETED	0	2022-02-19 16:34:55.134	1h 49m 51s	35m 54s	500.8%	10.9 GB	12.9 GB	190 GB	198.5 GB
110	8a/d99791	622023	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:17;MEM_PER_THREAD:11GB)	COMPLETED	0	2022-02-19 16:35:55.101	1h 49m 41s	30m 41s	576.1%	12.8 GB	14.7 GB	190 GB	198.5 GB
39	40/8aa589	621879	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:5;MEM_PER_THREAD:25GB)	COMPLETED	0	2022-02-19 16:13:02.991	2h 12m 39s	44m 58s	371.7%	26.1 GB	27.4 GB	189.9 GB	198.5 GB
144	20/e54314	622059	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:5;MEM_PER_THREAD:1GB)	COMPLETED	0	2022-02-19 17:30:40.441	55m 41s	55m 26s	263.7%	5 GB	9.8 GB	158.8 GB	154.7 GB
159	d8/3cfb51	622108	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:7;MEM_PER_THREAD:7GB)	COMPLETED	0	2022-02-19 17:49:45.519	37m 6s	37m 3s	416.1%	9.3 GB	13.7 GB	158.4 GB	154.4 GB
52	02/6d8957	621892	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:7;MEM_PER_THREAD:23GB)	COMPLETED	0	2022-02-19 16:13:03.418	2h 14m 28s	39m 9s	443.8%	24.2 GB	25.8 GB	189.9 GB	198.5 GB
167	d4/964642	622116	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:7;MEM_PER_THREAD:21GB)	COMPLETED	0	2022-02-19 17:55:25.941	33m 11s	32m 41s	470.2%	22.2 GB	23 GB	158.3 GB	154.3 GB
164	3c/9bce5b	622113	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:7;MEM_PER_THREAD:17GB)	COMPLETED	0	2022-02-19 17:54:40.767	34m 1s	33m 42s	460.2%	18.5 GB	19.6 GB	158.3 GB	154.3 GB
158	47/a6f59d	622107	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:7;MEM_PER_THREAD:3GB)	COMPLETED	0	2022-02-19 17:49:30.801	39m 36s	39m 12s	383.0%	7.6 GB	9.3 GB	158.6 GB	154.5 GB
156	1d/0c4a85	622105	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:5;MEM_PER_THREAD:25GB)	COMPLETED	0	2022-02-19 17:47:00.529	42m 16s	39m 53s	383.1%	26 GB	27.7 GB	158.3 GB	154.3 GB
176	db/533a4f	622127	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:9;MEM_PER_THREAD:13GB)	COMPLETED	0	2022-02-19 18:04:06.241	26m 20s	25m 55s	592.8%	14.9 GB	16.3 GB	158.4 GB	154.3 GB
179	7c/9ed5e7	622129	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:9;MEM_PER_THREAD:19GB)	COMPLETED	0	2022-02-19 18:04:36.250	25m 50s	24m 25s	632.8%	20.4 GB	21.4 GB	158.3 GB	154.3 GB
160	1e/baeb31	622109	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:7;MEM_PER_THREAD:5GB)	COMPLETED	0	2022-02-19 17:50:15.531	40m 16s	40m 11s	379.3%	8.3 GB	10.4 GB	158.5 GB	154.4 GB
155	c4/321d20	622104	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:5;MEM_PER_THREAD:23GB)	COMPLETED	0	2022-02-19 17:46:10.484	44m 36s	41m 57s	361.2%	24.1 GB	26 GB	158.3 GB	154.3 GB
161	c2/a9da6a	622110	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:7;MEM_PER_THREAD:9GB)	COMPLETED	0	2022-02-19 17:51:15.810	39m 36s	39m 30s	394.3%	11.1 GB	12 GB	158.4 GB	154.4 GB
166	e9/933eaf	622115	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:7;MEM_PER_THREAD:19GB)	COMPLETED	0	2022-02-19 17:55:20.935	35m 51s	35m 45s	434.1%	20.4 GB	21.2 GB	158.3 GB	154.3 GB
169	95/a3bbb8	622118	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:7;MEM_PER_THREAD:25GB)	COMPLETED	0	2022-02-19 17:58:56.133	32m 41s	31m 39s	487.8%	26 GB	27.9 GB	158.3 GB	154.3 GB
174	3b/f083cd	622124	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:9;MEM_PER_THREAD:9GB)	COMPLETED	0	2022-02-19 18:01:36.033	30m 46s	30m 23s	512.9%	11.2 GB	12.2 GB	158.4 GB	154.4 GB
102	18/3d6caa	622015	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:15;MEM_PER_THREAD:21GB)	COMPLETED	0	2022-02-19 16:33:50.119	1h 59m 7s	27m 29s	631.1%	22.3 GB	24.7 GB	190 GB	198.5 GB
103	05/9fd4cd	622014	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:15;MEM_PER_THREAD:23GB)	COMPLETED	0	2022-02-19 16:33:15.121	2h 22s	28m 46s	619.7%	24.2 GB	26.4 GB	190 GB	198.5 GB
99	9f/fc074a	622013	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:15;MEM_PER_THREAD:15GB)	COMPLETED	0	2022-02-19 16:31:50.336	2h 2m 21s	35m 43s	494.7%	16.6 GB	18 GB	190 GB	198.5 GB
180	fa/84f7f4	622132	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:9;MEM_PER_THREAD:21GB)	COMPLETED	0	2022-02-19 18:05:56.246	28m 40s	22m 57s	671.0%	22.3 GB	23 GB	158.3 GB	154.3 GB
163	04/8e6722	622112	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:7;MEM_PER_THREAD:13GB)	COMPLETED	0	2022-02-19 17:53:55.765	42m 16s	41m 48s	367.9%	14.9 GB	16.1 GB	158.4 GB	154.3 GB
157	80/140a5d	622106	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:7;MEM_PER_THREAD:1GB)	COMPLETED	0	2022-02-19 17:48:40.544	49m 16s	49m 7s	302.8%	7 GB	10.8 GB	158.9 GB	154.7 GB
177	5f/548209	622126	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:9;MEM_PER_THREAD:15GB)	COMPLETED	0	2022-02-19 18:03:51.262	34m 16s	34m 5s	454.3%	16.7 GB	18 GB	158.3 GB	154.3 GB
189	d1/9d5ec5	622140	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:11;MEM_PER_THREAD:11GB)	COMPLETED	0	2022-02-19 18:09:26.502	29m 5s	28m 22s	551.2%	13 GB	14.7 GB	158.4 GB	154.4 GB
173	1c/86f151	622122	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:9;MEM_PER_THREAD:7GB)	COMPLETED	0	2022-02-19 18:00:45.981	38m 16s	38m 5s	404.3%	9.5 GB	13.9 GB	158.4 GB	154.4 GB
113	5e/faeb46	622026	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:17;MEM_PER_THREAD:17GB)	COMPLETED	0	2022-02-19 16:39:05.114	2h 2s	24m 56s	709.0%	18.5 GB	19.9 GB	190 GB	198.5 GB
168	87/0833be	622117	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:7;MEM_PER_THREAD:23GB)	COMPLETED	0	2022-02-19 17:58:16.103	41m 1s	40m 50s	380.5%	24.1 GB	26.1 GB	158.3 GB	154.3 GB
184	61/0b27eb	622136	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:11;MEM_PER_THREAD:3GB)	COMPLETED	0	2022-02-19 18:08:01.265	31m 31s	31m 27s	482.2%	8.7 GB	9.8 GB	158.6 GB	154.5 GB
187	e8/814518	622138	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:11;MEM_PER_THREAD:9GB)	COMPLETED	0	2022-02-19 18:09:11.342	30m 35s	30m 9s	521.6%	11.2 GB	12.3 GB	158.4 GB	154.4 GB
185	5e/73b4b5	622135	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:11;MEM_PER_THREAD:5GB)	COMPLETED	0	2022-02-19 18:07:51.317	32m 15s	31m 59s	487.6%	9 GB	10.6 GB	158.5 GB	154.4 GB
181	e1/3ae80c	622131	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:9;MEM_PER_THREAD:23GB)	COMPLETED	0	2022-02-19 18:05:26.243	35m 1s	25m 45s	606.5%	24.1 GB	26.3 GB	158.3 GB	154.3 GB
178	10/530d08	622130	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:9;MEM_PER_THREAD:17GB)	COMPLETED	0	2022-02-19 18:04:46.248	36m 11s	35m 55s	427.8%	18.6 GB	19.7 GB	158.3 GB	154.3 GB
182	74/590a86	622134	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:9;MEM_PER_THREAD:25GB)	COMPLETED	0	2022-02-19 18:07:11.803	34m 20s	26m 23s	596.1%	26 GB	28.1 GB	158.3 GB	154.3 GB
188	82/a99ec9	622139	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:11;MEM_PER_THREAD:13GB)	COMPLETED	0	2022-02-19 18:09:21.329	32m 11s	31m 56s	501.2%	14.9 GB	16.4 GB	158.4 GB	154.3 GB
199	a0/a4eaa6	622150	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:13;MEM_PER_THREAD:7GB)	COMPLETED	0	2022-02-19 18:14:26.491	27m 55s	27m 39s	567.9%	9.3 GB	14.1 GB	158.4 GB	154.4 GB
105	6f/799731	622018	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:15;MEM_PER_THREAD:25GB)	COMPLETED	0	2022-02-19 16:34:10.136	2h 8m 27s	21m 41s	815.2%	26.1 GB	28.2 GB	190 GB	198.5 GB
116	69/3337d8	622029	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:17;MEM_PER_THREAD:23GB)	COMPLETED	0	2022-02-19 16:40:10.165	2h 3m 12s	20m 11s	878.1%	24.2 GB	26.6 GB	190 GB	198.5 GB
198	5e/7f27a1	622149	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:13;MEM_PER_THREAD:5GB)	COMPLETED	0	2022-02-19 18:14:06.976	29m 20s	28m 46s	540.5%	9.7 GB	11 GB	158.5 GB	154.4 GB
192	49/675fac	622142	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:11;MEM_PER_THREAD:19GB)	COMPLETED	0	2022-02-19 18:11:26.322	32m 40s	25m 25s	612.0%	20.4 GB	21.5 GB	158.3 GB	154.3 GB
175	d6/11ebdf	622125	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:9;MEM_PER_THREAD:11GB)	COMPLETED	0	2022-02-19 18:03:41.727	40m 30s	40m 9s	395.6%	13 GB	14.6 GB	158.4 GB	154.4 GB
